,speed,course,rot,collection_type,PC1,Pc2
5642,9.1,61.0,-9.0,1,-0.0114862529451829,-1.2272150362271552
5643,9.1,65.3,-13.0,1,0.0588704312207648,-1.1921717303033106
5644,9.1,60.6,9.0,1,-0.3294946590838958,-1.2336429992508922
5645,9.1,63.2,2.0,1,-0.2060057447800126,-1.2116306465831246
5646,9.1,57.2,17.0,1,-0.4705931093386477,-1.262221012106785
5647,9.1,65.1,-6.0,1,-0.0647962132013598,-1.1950262680517882
5648,9.1,58.3,15.0,1,-0.4353370103289432,-1.2530809031720525
5649,9.1,68.8,-13.0,1,0.058611241464996,-1.164233250212679
5650,9.1,58.0,-128.0,2,5.7981383114633,-1.2145411801579162
5651,9.1,70.5,-15.0,1,0.0938229079451402,-1.150303687548124
5652,9.1,54.6,-11.0,1,-0.2671366833804744,-1.390267577561468
5653,9.1,56.6,12.0,1,-0.3822047801910079,-1.2661118564281295
5654,9.1,57.2,13.0,1,-0.3999179920441841,-1.2615021245800024
5655,9.1,59.5,12.0,1,-0.3824195374172162,-1.2429628300673206
5656,9.1,60.4,-4.0,1,-0.0997857170337021,-1.2329030993654562
5657,9.1,65.2,12.0,1,-0.3828416464480396,-1.197463019634006
5658,9.1,62.7,12.0,1,-0.3826565109082048,-1.2174190768415998
5659,9.1,62.5,8.0,1,-0.3119665827705544,-1.218296673891425
5660,9.1,65.8,5.0,1,-0.2592046237122886,-1.1914155127323138
5911,9.6,56.9,-12.0,1,0.0402879124270625,-1.1102604761602828
5912,9.6,56.1,-15.0,1,0.0933534937706575,-1.1161072488216264
5913,9.6,57.4,-9.0,1,-0.3042173887162527,-1.2191329090101148
5914,9.6,54.0,-14.0,1,0.0758402283005028,-1.133050058757701
5915,9.6,59.3,-16.0,1,0.1107852996032848,-1.09038377371421
5916,9.6,59.3,-16.0,1,0.1107852996032848,-1.09038377371421
5917,9.6,56.1,8.0,1,-0.3130284306725086,-1.1202408521006262
5918,9.6,58.4,-9.0,1,-0.3042914429321867,-1.2111504861270772
5919,9.6,57.5,-7.0,1,-0.0481004167205773,-1.106369631838939
5920,9.6,58.6,14.0,1,-0.4192262421540388,-1.1013631261832062
5921,9.6,57.4,10.0,1,-0.3484622598004545,-1.1102231461160688
5922,9.6,59.8,4.0,1,-0.2426273139770005,-1.0899869999066043
5923,9.6,55.9,-6.0,1,-0.0656507092986989,-1.1193212303334947
5924,9.6,57.0,-11.0,1,0.0226117276818532,-1.1096419557536747
10631,8.7,54.4,10.0,1,-0.3454756663615762,-1.4026284056012126
10632,8.7,52.3,8.0,1,-0.3099825938608831,-1.4190320498922002
10633,8.7,58.3,11.0,1,-0.3634332571273345,-1.3716766782390617
10634,8.7,68.7,9.0,1,-0.3288658623258156,-1.288300036492079
10635,8.7,61.6,16.0,1,-0.452021532657996,-1.3462332921335156
10636,8.7,60.4,15.0,1,-0.4342638882752594,-1.355632477711465
10637,8.7,68.6,8.0,1,-0.6026516136451068,-1.4012430355449512
10638,8.7,67.6,-15.0,1,0.0952663010784937,-1.292767376502725
10639,8.7,71.0,-128.0,2,5.798404242563303,-1.230084345272219
10640,8.7,66.5,11.0,1,-0.3640405016979928,-1.3062208105981532
10641,8.7,64.5,13.0,1,-0.3992299519133566,-1.3225451001276196
10797,9.2,65.6,16.0,1,-0.4538535444056631,-1.1651602723591257
10798,9.2,59.4,8.0,1,-0.3120441736779454,-1.2132135191803937
10799,9.2,54.9,11.0,1,-0.3647172676770904,-1.24967358779915
10800,9.2,57.1,13.0,1,-0.400217745599377,-1.2324717012198585
10801,9.2,56.6,6.0,1,-0.2764992632260986,-1.2352048594895075
10802,9.2,64.1,-4.0,1,-0.1003668766094439,-1.1735394690497691
10803,9.2,68.4,12.0,1,-0.3833857789158145,-1.142090600759838
10804,9.2,58.7,8.0,1,-0.3119923357267917,-1.21880121519852
10805,9.2,69.1,-18.0,1,0.1466257628415092,-1.131111248290842
10806,9.2,74.3,2.0,1,-0.2071349055536656,-1.0931970869329597
10807,9.2,57.1,-12.0,1,0.0415017374910209,-1.227978654177467
10808,9.2,61.8,12.0,1,-0.3828970210906505,-1.194774591787886
10809,9.2,60.8,-10.0,1,0.0058901782448335,-1.198803133273619
10810,9.2,55.8,20.0,1,-0.8152648664484748,-1.3564313827859402
10811,9.2,58.0,4.0,1,-0.2412653804811742,-1.2236700236898637
10812,9.2,59.0,-13.0,1,0.0590298138043623,-1.212632328818
10813,9.2,68.4,10.0,1,-0.3480482202685827,-1.1417311569964466
10814,9.2,58.3,6.0,1,-0.2766251553931862,-1.221634740588344
10815,9.2,65.3,3.0,1,-0.2241371969338761,-1.1652186147619932
10816,9.2,56.0,-7.0,1,-0.0467606994895313,-1.2376579287572866
10817,9.2,68.3,11.0,1,-0.3657095941706052,-1.142709121166446
10818,9.2,64.1,-4.0,1,-0.1003668766094439,-1.1735394690497691
10819,9.2,58.3,8.0,1,-0.3119627140404181,-1.2219941843517352
10820,9.2,58.3,6.0,1,-0.2766251553931862,-1.221634740588344
10821,9.2,64.8,3.0,1,-0.2241001698259091,-1.1692098262035124
10822,9.2,59.7,-5.0,1,-0.0823722587357187,-1.2084824078534389
10823,9.2,60.1,-6.0,1,-0.0647331010984764,-1.2051097168185283
10824,9.2,72.5,-12.0,1,0.0403613025656382,-1.105049341778688
10825,9.2,67.8,-13.0,1,0.0583781367041437,-1.142387007447269
10826,9.2,54.6,10.0,1,-0.3470262720886943,-1.2518885927823658
10827,9.2,65.1,-9.0,1,-0.0120970342072983,-1.164658436758253
10828,9.2,58.3,18.0,1,-0.4886505072765772,-1.2237914031686916
10829,9.2,57.1,-9.0,1,-0.0115046004798268,-1.228517819822554
10830,9.2,60.2,15.0,1,-0.435784872316004,-1.208085634045833
10831,9.2,58.1,15.0,1,-0.4356293584625427,-1.224848722100212
10832,9.2,55.9,-8.0,1,-0.029084514744322,-1.238276449163895
10833,9.2,61.1,-8.0,1,-0.0294695966671784,-1.1967678501720993
10834,9.2,57.6,-9.0,1,-0.0115416275877937,-1.224526608381035
15838,8.3,61.4,8.0,1,-0.3094278513187368,-1.465706664250349
15977,8.8,71.8,-6.0,1,-0.0643708995177583,-1.2310300316807794
15978,8.8,67.4,-8.0,1,-0.0287075023204171,-1.2657932486027534
15979,8.8,61.9,10.0,1,-0.6378001680223674,-1.4252560469762454
15980,8.8,70.2,6.0,1,-0.276277764655655,-1.245958570873987
15981,8.8,70.1,7.0,1,-0.2939391385576775,-1.2469365350439865
15982,8.8,67.6,7.0,1,-0.2937540030178427,-1.266892592251581
15983,8.8,69.8,7.0,1,-0.2939169222928973,-1.249331261908898
15984,8.8,70.7,-6.0,1,-0.0642894398802309,-1.2398106968521203
15985,8.8,64.8,-9.0,1,-0.010846182035373,-1.2863678262169556
15986,8.8,69.1,14.0,1,-0.417546539607055,-1.256177011098894
15987,8.8,61.1,8.0,1,-0.310941429937888,-1.3189580628730209
15988,8.8,60.5,10.0,1,-0.3462345560555595,-1.3241069603662348
16166,9.3,55.0,11.0,1,-0.3650318320754702,-1.2190466798623976
16167,9.3,59.1,-13.0,1,-0.2327466866585179,-1.2943298995275117
16168,9.3,58.7,-7.0,1,-0.0472678048493392,-1.1862767213246368
16169,9.3,55.8,-8.0,1,-0.0293842682995149,-1.2092460258037503
16170,9.3,64.3,-10.0,1,0.0053238295122784,-1.1410359875345395
16171,9.3,55.7,-11.0,1,0.0236294750929262,-1.209505102446967
16172,9.3,55.3,-10.0,1,0.0059903174556839,-1.212877793481878
16173,9.3,59.2,11.0,1,-0.3653428597823926,-1.1855205037536396
16174,9.3,58.0,-9.0,1,-0.0118784082509536,-1.1915049735793717
16175,9.3,64.9,-20.0,1,0.1819671902188773,-1.13444931498776
16176,9.3,60.1,-4.0,1,-0.1003778187224945,-1.1756404949334711
16177,9.3,55.9,11.0,1,-0.3650984808698107,-1.211862499267664
16178,9.3,57.1,12.0,1,-0.3828561252525473,-1.2024633136897147
16179,9.3,61.6,-7.0,1,-0.0474825620755476,-1.1631276949638278
16180,9.3,58.1,-7.0,1,-0.0472233723197789,-1.1910661750544596
16181,9.3,55.8,7.0,1,-0.2944159581537536,-1.211941854029185
16182,9.3,68.7,-14.0,1,0.0756731082566328,-1.1051944393223914
16183,9.3,58.9,11.0,1,-0.3653206435176125,-1.1879152306185512
16184,9.3,56.8,-10.0,1,0.0058792361317829,-1.2009041591573213
16185,9.3,57.3,18.0,1,-0.4888836120374296,-1.2019451604032807
16186,9.3,59.6,14.0,1,-0.7098407555041145,-1.2951911788917754
16187,9.3,59.6,-5.0,1,-0.0826720122909116,-1.1794519844932942
16188,9.3,56.8,8.0,1,-0.3121587916933035,-1.2041391530278431
16189,9.3,70.1,4.0,1,-0.2424685954707612,-1.0972540411566605
16190,9.3,59.2,-9.0,1,-0.0119672733100743,-1.1819260661197266
16191,9.3,60.2,-14.0,1,0.0763025690920712,-1.1730450338282108
16192,9.3,61.6,-7.0,1,-0.0474825620755476,-1.1631276949638278
16193,9.3,56.7,8.0,1,-0.3121513862717101,-1.204937395316147
16194,9.3,71.6,-20.0,1,0.1814710269721199,-1.0809670816714083
16195,9.3,60.0,-128.0,2,5.7973758850778605,-1.138919003094945
16196,9.3,56.3,2.0,1,-0.2061090886436411,-1.207052033179188
16197,9.3,62.1,-11.0,1,0.023155528110949,-1.1584175959955263
16198,9.3,60.1,-8.0,1,-0.0297027014280308,-1.1749216074066886
16199,9.3,59.3,-8.0,1,-0.0296434580552836,-1.1813075457131184
16200,9.3,55.8,7.0,1,-0.2944159581537536,-1.211941854029185
16201,9.3,56.6,-9.0,1,-0.0117747323486461,-1.2026803656156246
16202,9.3,60.0,-13.0,1,0.0586486006116421,-1.174821240286514
16203,9.3,58.8,-10.0,1,0.0057311276999151,-1.184939313391246
16204,9.3,58.0,-13.0,1,0.05879670904351,-1.190786086052589
16205,9.3,59.5,-7.0,1,-0.0473270482220864,-1.1798907830182064
16206,9.3,60.6,-15.0,1,0.0939417267293136,-1.1696723427933
21016,8.4,60.6,2.0,1,-0.2036630909810805,-1.441185605618157
21017,8.4,59.2,-5.0,1,-0.0798779598134615,-1.4511029444825403
21018,8.4,62.1,5.0,1,-0.2567805102758292,-1.4297511369386875
21019,8.4,60.7,4.0,1,-0.2390080550499057,-1.440746807093245
21144,8.9,66.3,9.0,1,-0.3293024501611467,-1.2478005201144733
21145,8.9,60.3,-8.0,1,-0.0284888763640725,-1.292639785423873
21146,8.9,70.5,-11.0,1,0.0237621086042491,-1.2106799063718023
21147,8.9,65.4,-16.0,1,0.1124836817235918,-1.2504916536668156
21148,8.9,64.6,9.0,1,-0.329176557994059,-1.261370639015637
21149,8.9,67.7,-12.0,1,0.04163823973248,-1.2328509685626117
21150,8.9,65.8,-8.0,1,-0.0288961745517091,-1.2487364595671655
21151,8.9,63.0,-11.0,1,0.0243175152237535,-1.270548077994584
21152,8.9,68.6,2.0,1,-0.2057913195924833,-1.228182894311617
21153,8.9,67.3,8.0,1,-0.3117077250534646,-1.23963837534974
21154,8.9,70.4,13.0,1,-0.4002811897409394,-1.215791473820802
21155,8.9,61.3,14.0,1,-0.4172760756995565,-1.2886112439381394
21156,8.9,62.0,20.0,1,-0.5233405895924059,-1.284101879210187
21157,8.9,63.5,5.0,1,-0.258419981062068,-1.269432416660196
21158,8.9,54.2,10.0,1,-0.346075173471962,-1.3445675588809238
21159,8.9,61.7,-13.0,1,0.0597513443516995,-1.2805657839791418
21160,8.9,61.3,14.0,1,-0.4172760756995565,-1.2886112439381394
21161,8.9,65.4,-16.0,1,0.1124836817235918,-1.2504916536668156
21162,8.9,68.5,9.0,1,-0.3294653694362013,-1.2302391897717906
21163,8.9,62.1,13.0,1,-0.3996665397486879,-1.282045583750014
21164,8.9,59.8,-7.0,1,-0.0461206285797214,-1.296810718747087
21165,8.9,67.0,9.0,1,-0.3293542881123004,-1.2422128240963468
21166,8.9,64.6,9.0,1,-0.329176557994059,-1.261370639015637
21167,8.9,66.6,-15.0,1,0.094726037340855,-1.2410924680888662
21168,8.9,69.6,-1.0,1,-0.1528590358375695,-1.2196613057834926
21169,8.9,68.6,7.0,1,-0.2941352162105629,-1.2290815037200955
21170,8.9,69.8,5.0,1,-0.2588865226224518,-1.2191431524970588
21171,8.9,69.6,4.0,1,-0.2412029324556491,-1.2205599151919708
21172,8.9,70.6,-14.0,1,0.0767610411535034,-1.2093424984384116
21173,8.9,63.1,11.0,1,-0.3644030353173899,-1.2737037171035848
21369,9.4,54.1,11.0,1,-0.3652723422579158,-1.196402194808684
21370,9.4,53.4,10.0,1,-0.3475517249831462,-1.2018101689451144
21371,9.4,59.3,-15.0,1,0.0937308382332414,-1.1502208268928011
21372,9.4,62.0,-128.0,2,5.796920617669207,-1.093125491680422
21373,9.4,57.3,6.0,1,-0.2771654191308249,-1.1699598321744853
21374,9.4,56.0,12.0,1,-0.3830818245918062,-1.181415313212608
21375,9.4,60.9,-13.0,1,0.0582747928405153,-1.1378083940433326
21376,9.4,64.3,-5.0,1,-0.0833272260825873,-1.11210593129457
21377,9.4,58.2,4.0,1,-0.2418945092779336,-1.16241620781636
21378,9.4,60.0,-11.0,1,0.023003882987624,-1.1453520184014576
21379,9.4,71.5,-16.0,1,0.1104961561224633,-1.0526555458380469
21380,9.4,57.2,-6.0,1,-0.0651326618258405,-1.1686014118824413
21381,9.4,57.3,-14.0,1,0.0762101673414934,-1.1663653945405723
21382,9.4,57.6,-3.0,1,-0.1181686214830618,-1.1659476083743132
21383,9.4,67.7,-17.0,1,0.1284463414666282,-1.082809030911894
21384,9.4,56.6,-5.0,1,-0.0827570086198961,-1.1735705874939597
21385,9.4,58.7,-9.0,1,-0.3036993412433942,-1.2684130905590612
21386,9.4,54.3,-3.0,1,-0.1179242425704798,-1.1922896038883373
21387,9.4,69.0,-11.0,1,0.0223373950442185,-1.0735102124541192
21388,9.4,57.7,-17.0,1,0.1291868836259676,-1.1626332597422704
21389,9.4,58.3,-6.0,1,-0.0652141214633678,-1.1598207467111
21390,9.4,56.6,-5.0,1,-0.0827570086198961,-1.1735705874939597
21391,9.4,57.4,8.0,1,-0.3125103831996502,-1.169521033649573
21392,9.4,56.8,7.0,1,-0.2947971713464738,-1.1741307654976996
516,8.5,56.7,0.0,1,-0.1683438798684925,-1.4421289454501651
649,9.0,43.5,0.0,1,-0.168902159102096,-1.398353599264022
650,9.0,46.7,0.0,1,-0.1691391325930845,-1.3728098460383016
651,9.0,54.1,0.0,1,-0.1696871337909956,-1.313739916703823
652,9.0,64.8,0.0,1,-0.1704795139014888,-1.228327991855321
653,9.0,46.5,0.0,1,-0.1691243217498978,-1.374406330614909
654,9.0,62.8,-127.0,1,2.0736035686296006,-1.2214681586460483
655,9.0,48.9,-127.0,1,2.0746329222310824,-1.332423836720271
656,9.0,46.5,0.0,1,-0.1691243217498978,-1.374406330614909
5523,8.6,38.9,0.0,1,-0.1673328738016548,-1.554387407119787
5662,9.1,36.5,0.0,1,-0.1686909385673447,-1.4244018937968377
5663,9.1,47.6,0.0,1,-0.1695129403642114,-1.3357969997951196
5664,9.1,42.9,0.0,1,-0.1691648855493219,-1.3733143873453966
5665,9.1,43.2,0.0,1,-0.169187101814102,-1.3709196604804856
5666,9.1,51.9,0.0,1,-0.1698313734927273,-1.301472581398058
5667,9.1,41.0,-128.0,2,5.799397233134178,-1.3502423691695555
5668,9.1,43.3,0.0,1,-0.1691945072356954,-1.3701214181921817
5925,9.6,41.7,0.0,1,-0.1706118153741325,-1.233749966562803
10658,8.7,41.5,0.0,1,-0.1678325737398693,-1.503804441975441
10835,9.2,52.1,0.0,1,-0.1701533433127003,-1.2700474311730032
10836,9.2,54.1,0.0,1,-0.1703014517445682,-1.2540825854069275
10837,9.2,52.1,0.0,1,-0.1701533433127003,-1.2700474311730032
10838,9.2,30.5,0.0,1,-0.1685537722485273,-1.4424677654466154
10839,9.2,31.0,127.0,1,-2.412525773455716,-1.461301232980445
10840,9.2,38.0,0.0,1,-0.1691091788680319,-1.3825995938238336
10841,9.2,29.3,0.0,1,-0.1684649071894066,-1.4520466729062609
10842,9.2,33.2,0.0,1,-0.168753718631549,-1.4209152236624134
10843,9.2,38.0,0.0,1,-0.1691091788680319,-1.3825995938238336
15993,8.8,49.2,0.0,1,-0.1687099501793468,-1.412511120127603
15994,8.8,39.8,0.0,1,-0.1680138405495679,-1.4875458952281562
15995,8.8,49.3,0.0,1,-0.1687173556009402,-1.411712877839299
15996,8.8,41.0,0.0,1,-0.1681027056086886,-1.4779669877685115
15997,8.8,40.1,0.0,1,-0.168036056814348,-1.4851511683632457
15998,8.8,63.9,0.0,1,-0.1697985471535757,-1.29516950374695
16207,9.3,38.3,0.0,1,-0.1694385541095983,-1.3503762013104734
16208,9.3,28.0,-128.0,2,5.799745619987746,-1.3943565353521483
16209,9.3,37.9,0.0,1,-0.1694089324232247,-1.3535691704636883
16210,9.3,32.4,0.0,1,-0.1690016342355881,-1.3974724963203955
16211,9.3,56.3,0.0,1,-0.1707715299964092,-1.206692589415797
16382,9.8,26.5,127.0,1,-2.414035483344731,-1.318250142063426
21182,8.9,55.3,0.0,1,-0.1694688398733301,-1.333989674892626
21183,8.9,66.4,0.0,1,-0.1702908416701968,-1.2453847808909086
21184,8.9,54.9,0.0,1,-0.1694392181869566,-1.3371826440458408
21185,8.9,46.7,0.0,1,-0.1688319736162983,-1.4026385116867492
21186,8.9,47.6,0.0,1,-0.1688986224106388,-1.395454331092015
21187,8.9,44.5,0.0,1,-0.1686690543412436,-1.4201998420294322
21188,8.9,44.7,0.0,1,-0.1686838651844304,-1.4186033574528245
21189,8.9,44.7,0.0,1,-0.1686838651844304,-1.4186033574528245
21396,9.4,46.0,0.0,1,-0.1703159305490759,-1.259082879462636
21397,9.4,33.0,-128.0,2,5.7990681899312895,-1.3246157552885125
562,8.5,38.1,0.0,1,-0.1669664714521213,-1.5906020110746648
563,8.5,40.1,0.0,1,-0.1671145798839892,-1.574637165308589
564,8.5,34.6,0.0,1,-0.1667072816963526,-1.6185404911652963
565,8.5,37.6,0.0,3,7.24670588015662,-1.5641247809230452
566,8.5,39.0,0.0,3,7.246602204254313,-1.552949388886793
567,8.5,39.3,0.0,1,-0.1670553365112421,-1.581023103615019
568,8.5,62.8,0.0,1,-0.1687956105856895,-1.3934361658636354
569,8.5,39.8,0.0,1,-0.167092363619209,-1.5770318921735005
570,8.5,41.2,0.0,1,-0.1671960395215165,-1.565856500137248
571,8.5,41.3,0.0,1,-0.1672034449431099,-1.5650582578489445
572,8.5,40.8,0.0,1,-0.167166417835143,-1.569049469290463
573,8.5,35.5,0.0,1,-0.1667739304906931,-1.6113563105705626
574,8.5,36.8,0.0,1,-0.1668702009714072,-1.6009791608226136
575,8.5,37.6,0.0,1,-0.1669294443441543,-1.5945932225161832
576,8.5,42.3,0.0,1,-0.1672774991590438,-1.5570758349659062
577,8.5,35.8,0.0,1,-0.1667961467554733,-1.6089615837056512
766,9.0,33.3,0.0,1,-0.1681468060995698,-1.4797743126710052
5561,8.6,39.5,0.0,1,-0.1673773063312151,-1.549597953389964
5562,8.6,38.8,0.0,1,-0.1673254683800613,-1.5551856494080905
5563,8.6,37.8,0.0,1,-0.1672514141641274,-1.5631680722911283
5564,8.6,42.0,0.0,1,-0.16756244187105,-1.52964189618237
5565,8.6,38.3,0.0,3,7.246346883228679,-1.5287084192564715
5566,8.6,35.9,0.0,1,-0.1671107111538529,-1.5783346757689
5567,8.6,36.6,0.0,1,-0.1671625491050067,-1.5727469797507734
5568,8.6,39.8,0.0,1,-0.1673995225959953,-1.5472032265250528
5569,8.6,39.2,0.0,1,-0.1673550900664349,-1.5519926802548754
5570,8.6,43.3,0.0,1,-0.1676587123517641,-1.519264746434421
5571,8.6,39.2,0.0,1,-0.1673550900664349,-1.5519926802548754
5572,8.6,36.9,0.0,1,-0.1671847653697869,-1.5703522528858616
5573,8.6,35.9,0.0,1,-0.1671107111538529,-1.5783346757689
5574,8.6,36.9,0.0,1,-0.1671847653697869,-1.5703522528858616
5575,8.6,40.2,0.0,1,-0.1674291442823689,-1.5440102573718382
5576,8.6,39.6,0.0,1,-0.1673847117528085,-1.5487997111016607
5577,8.6,39.5,0.0,1,-0.1673773063312151,-1.549597953389964
5578,8.6,39.2,0.0,1,-0.1673550900664349,-1.5519926802548754
5579,8.6,37.5,0.0,1,-0.1672291978993472,-1.5655627991560397
5580,8.6,39.8,0.0,3,7.2462358019047794,-1.5167347849319148
5581,8.6,37.4,0.0,1,-0.1672217924777539,-1.5663610414443434
5582,8.6,40.7,0.0,1,-0.1674661713903358,-1.540019045930319
5583,8.6,39.2,0.0,3,7.24628023443434,-1.5215242386617376
5584,8.6,39.2,0.0,1,-0.1673550900664349,-1.5519926802548754
5585,8.6,40.3,0.0,1,-0.1674365497039623,-1.543212015083534
5586,8.6,39.2,0.0,1,-0.1673550900664349,-1.5519926802548754
5587,8.6,37.3,0.0,1,-0.1672143870561604,-1.567159283732647
5588,8.6,39.1,0.0,1,-0.1673476846448415,-1.5527909225431793
5589,8.6,38.5,0.0,1,-0.1673032521152812,-1.5575803762730016
5590,8.6,36.7,0.0,1,-0.1671699545266001,-1.5719487374624694
5591,8.6,40.2,0.0,1,-0.1674291442823689,-1.5440102573718382
5592,8.6,43.1,0.0,1,-0.1676439015085773,-1.520861231011029
5593,8.6,36.6,0.0,1,-0.1671625491050067,-1.5727469797507734
5594,8.6,36.5,0.0,1,-0.1671551436834133,-1.573545222039077
5595,8.6,37.2,0.0,1,-0.1672069816345671,-1.567957526020951
5596,8.6,37.1,0.0,1,-0.1671995762129737,-1.5687557683092548
5597,8.6,41.2,0.0,1,-0.1675031984983028,-1.5360278344888003
5598,8.6,61.2,0.0,1,-0.1689842828169815,-1.376379376828048
10588,8.2,40.1,0.0,1,-0.1661931029536304,-1.6641231622539332
10589,8.2,41.3,0.0,1,-0.1662819680127511,-1.654544254794288
10590,8.2,39.0,0.0,1,-0.166111643316103,-1.6729038274252743
10700,8.7,37.9,0.0,3,7.246069345938268,-1.5020727227612385
10701,8.7,38.6,0.0,3,7.246017507987114,-1.4964850267431122
10702,8.7,37.4,0.0,1,-0.1675289514545401,-1.536532375795895
10703,8.7,41.4,0.0,1,-0.1678251683182758,-1.5046026842637443
10704,8.7,35.9,0.0,1,-0.1674178701306392,-1.5485060101204515
10705,8.7,38.4,0.0,1,-0.167603005670474,-1.5285499529128574
10706,8.7,37.0,0.0,1,-0.1674993297681666,-1.5397253449491104
10707,8.7,38.1,0.0,1,-0.1675807894056939,-1.530944679777769
10708,8.7,37.6,0.0,1,-0.1675437622977269,-1.534935891219288
10709,8.7,37.5,0.0,1,-0.1675363568761335,-1.5357341335075916
10710,8.7,38.3,0.0,1,-0.1675956002488806,-1.5293481952011616
10711,8.7,38.6,0.0,1,-0.1676178165136608,-1.5269534683362502
10712,8.7,43.6,0.0,1,-0.1679880875933306,-1.487041353921062
10713,8.7,38.1,0.0,1,-0.1675807894056939,-1.530944679777769
10714,8.7,38.3,0.0,1,-0.1675956002488806,-1.5293481952011616
10715,8.7,37.6,0.0,1,-0.1675437622977269,-1.534935891219288
10716,8.7,36.8,0.0,3,7.2461508055757955,-1.5108533879325798
10717,8.7,38.6,0.0,1,-0.1676178165136608,-1.5269534683362502
10718,8.7,36.0,0.0,1,-0.1674252755522326,-1.5477077678321478
10719,8.7,40.2,0.0,1,-0.1677363032591551,-1.5141815917233898
10720,8.7,38.6,0.0,3,7.246017507987114,-1.4964850267431122
10721,8.7,38.4,0.0,1,-0.167603005670474,-1.5285499529128574
10722,8.7,37.6,0.0,1,-0.1675437622977269,-1.534935891219288
10723,8.7,37.5,0.0,1,-0.1675363568761335,-1.5357341335075916
10724,8.7,38.7,0.0,1,-0.1676252219352542,-1.5261552260479467
10725,8.7,36.9,0.0,3,7.246143400154201,-1.5100551456442757
10726,8.7,39.0,-128.0,2,5.800773977473191,-1.4855218775294228
10727,8.7,37.6,0.0,3,7.246091562203049,-1.50446744962615
10728,8.7,38.4,0.0,1,-0.167603005670474,-1.5285499529128574
10729,8.7,34.7,0.0,1,-0.1673290050715185,-1.5580849175800968
10730,8.7,37.7,0.0,1,-0.1675511677193203,-1.5341376489309837
10731,8.7,42.8,0.0,1,-0.1679288442205834,-1.493427292227492
10732,8.7,36.1,0.0,1,-0.167432680973826,-1.546909525543844
10733,8.7,38.6,0.0,1,-0.1676178165136608,-1.5269534683362502
10734,8.7,35.5,0.0,3,7.246247076056511,-1.5212305376805288
10735,8.7,37.6,0.0,1,-0.1675437622977269,-1.534935891219288
10736,8.7,36.6,0.0,1,-0.167469708081793,-1.5429183141023255
10737,8.7,37.6,0.0,1,-0.1675437622977269,-1.534935891219288
10738,8.7,39.1,0.0,1,-0.1676548436216278,-1.522962256894732
10739,8.7,36.0,0.0,3,7.246210048948543,-1.51723932623901
10740,8.7,38.1,0.0,1,-0.1675807894056939,-1.530944679777769
10741,8.7,37.6,0.0,1,-0.1675437622977269,-1.534935891219288
10742,8.7,39.4,0.0,1,-0.167677059886408,-1.5205675300298205
10743,8.7,42.7,0.0,1,-0.16792143879899,-1.4942255345157962
15926,8.3,40.3,0.0,1,-0.1665150727736035,-1.6326980120288772
15927,8.3,39.0,0.0,1,-0.1664188022928893,-1.6430751617768264
15928,8.3,38.0,0.0,1,-0.1663447480769554,-1.651057584659864
15929,8.3,38.1,0.0,1,-0.1663521534985488,-1.65025934237156
15930,8.3,40.7,0.0,1,-0.166544694459977,-1.629505042875662
15931,8.3,35.9,0.0,1,-0.1661892342234941,-1.6678206727142428
15932,8.3,39.0,0.0,3,7.247216522207886,-1.6126067201836878
15933,8.3,39.3,0.0,1,-0.1664410185576695,-1.6406804349119148
15934,8.3,40.8,0.0,1,-0.1665520998815704,-1.6287068005873584
15935,8.3,40.1,0.0,1,-0.1665002619304166,-1.6342944966054846
15936,8.3,39.2,0.0,1,-0.1664336131360761,-1.6414786772002188
15937,8.3,41.8,0.0,1,-0.1666261540975044,-1.6207243777043212
15938,8.3,41.9,0.0,1,-0.1666335595190977,-1.6199261354160173
